,center_id,num_orders_x,venta,pre_base_x,Ren_x,email_x,email_pro_x,web_pro_x,city_code,region_code,center_type,op_area,meal_id,category,cuisine
2015,86,27588,9949727.21,11770231.37,-1820504.1599999983,12,5223,8861,699,85,TYPE_C,4.0,2322,Beverages,Continental
2016,86,9033,4762498.46,5842442.83,-1079944.37,22,3951,3651,699,85,TYPE_C,4.0,2444,Seafood,Continental
2017,86,115134,26115030.88,30564410.48,-4449379.6000000015,16,35969,42573,699,85,TYPE_C,4.0,2490,Salad,Italian
2018,86,6290,2265994.7199999997,2441643.6999999997,-175648.97999999998,6,431,1360,699,85,TYPE_C,4.0,2492,Desert,Indian
2019,86,7829,1738492.76,1804986.5,-66493.73999999999,0,0,0,699,85,TYPE_C,4.0,2494,Soup,Thai
2020,86,22720,3249161.38,3302410.44,-53249.060000000056,2,581,1320,699,85,TYPE_C,4.0,2539,Beverages,Thai
2021,86,35366,10929153.28,11221255.5,-292102.22000000067,6,3473,2569,699,85,TYPE_C,4.0,2569,Salad,Italian
2022,86,5003,1380848.2,1441525.0699999998,-60676.86999999988,8,555,607,699,85,TYPE_C,4.0,2577,Starters,Thai
2023,86,72990,40568004.52,48149127.54,-7581123.019999996,40,35292,33075,699,85,TYPE_C,4.0,2581,Pizza,Continental
2024,86,11529,1494764.5,2097788.75,-603024.25,7,1838,1864,699,85,TYPE_C,4.0,2631,Beverages,Indian
2025,86,9087,2445812.38,2627593.36,-181780.97999999998,8,1692,2070,699,85,TYPE_C,4.0,2640,Starters,Thai
2026,86,65365,20398126.8,20783522.56,-385395.7599999979,6,5090,7874,699,85,TYPE_C,4.0,2664,Salad,Italian
2027,86,5953,1606795.44,1713148.5299999998,-106353.08999999985,0,0,1477,699,85,TYPE_C,4.0,2704,Other Snacks,Thai
2028,86,49892,10446208.62,11260092.5,-813883.8800000008,9,4607,406,699,85,TYPE_C,4.0,2707,Beverages,Italian
2029,86,7459,1672824.35,1795690.1,-122865.75,0,0,987,699,85,TYPE_C,4.0,2760,Other Snacks,Thai
2030,86,63299,19081827.509999998,20105946.48,-1024118.9700000025,15,9763,7427,699,85,TYPE_C,4.0,2826,Sandwich,Italian
2031,86,4647,2540587.27,3044191.47,-503604.2000000002,19,1961,715,699,85,TYPE_C,4.0,2867,Seafood,Continental
2032,86,386,217525.58,227499.08,-9973.5,1,27,0,699,85,TYPE_C,4.0,2956,Fish,Continental
2033,88,40414,6799569.859999999,6913541.49,-113971.63000000082,10,3174,0,526,34,TYPE_A,4.1,1062,Beverages,Italian
2034,88,46033,11488635.77,14033263.94,-2544628.17,16,14252,17720,526,34,TYPE_A,4.1,1109,Rice Bowl,Indian
2035,88,25346,7938368.93,8054882.43,-116513.5,10,2661,5796,526,34,TYPE_A,4.1,1207,Beverages,Continental
2036,88,6481,2457063.65,2759430.25,-302366.6000000001,12,815,0,526,34,TYPE_A,4.1,1216,Pasta,Italian
2037,88,26849,8499795.0,8683795.16,-184000.16000000015,10,3011,4576,526,34,TYPE_A,4.1,1230,Beverages,Continental
2038,88,2120,960329.7999999999,979082.6,-18752.800000000047,0,0,82,526,34,TYPE_A,4.1,1247,Biryani,Indian
2039,88,15808,1892633.49,2810730.1,-918096.6100000001,13,4840,5606,526,34,TYPE_A,4.1,1248,Beverages,Indian
2040,88,5854,3171985.65,3929910.6199999996,-757924.9699999997,25,2952,1962,526,34,TYPE_A,4.1,1445,Seafood,Continental
2041,88,6888,1843139.53,1970563.95,-127424.41999999993,11,960,2336,526,34,TYPE_A,4.1,1525,Other Snacks,Thai
2042,88,11756,5254471.17,5844259.22,-589788.0499999998,10,2026,2458,526,34,TYPE_A,4.1,1543,Desert,Indian
2043,88,16830,8967123.64,10514535.65,-1547412.0099999998,42,9523,6215,526,34,TYPE_A,4.1,1558,Pizza,Continental
2044,88,1930,1090487.89,1154611.39,-64123.5,0,0,0,526,34,TYPE_A,4.1,1571,Fish,Continental
2045,88,33119,11087815.83,13465420.6,-2377604.7699999996,13,13086,9598,526,34,TYPE_A,4.1,1727,Rice Bowl,Indian
2046,88,91710,23171500.31,26086366.349999998,-2914866.039999999,16,31645,41774,526,34,TYPE_A,4.1,1754,Sandwich,Italian
2047,88,1755,818715.2999999999,847709.5499999999,-28994.25,0,0,0,526,34,TYPE_A,4.1,1770,Biryani,Indian
2048,88,18267,3066048.08,3126277.0,-60228.919999999925,10,1488,0,526,34,TYPE_A,4.1,1778,Beverages,Italian
2049,88,11740,3132517.81,3243134.96,-110617.1499999999,5,1014,1489,526,34,TYPE_A,4.1,1878,Starters,Thai
2050,88,41253,4377630.96,4556241.59,-178610.6299999999,8,4903,8566,526,34,TYPE_A,4.1,1885,Beverages,Thai
2051,88,1358,608089.34,622688.34,-14599.0,0,0,27,526,34,TYPE_A,4.1,1902,Biryani,Indian
2052,88,27191,14485432.6,16993411.3,-2507978.700000001,42,13538,12428,526,34,TYPE_A,4.1,1962,Pizza,Continental
2053,88,89880,22019485.13,25985596.9,-3966111.7699999996,25,44936,49014,526,34,TYPE_A,4.1,1971,Sandwich,Italian
2054,88,31703,3390766.25,3511050.97,-120284.7200000002,8,3887,8256,526,34,TYPE_A,4.1,1993,Beverages,Thai
2055,88,1613,917928.59,964684.09,-46755.5,0,0,0,526,34,TYPE_A,4.1,2104,Fish,Continental
2056,88,7815,3709037.15,3970335.84,-261298.68999999994,13,980,3308,526,34,TYPE_A,4.1,2126,Pasta,Italian
2057,88,4374,1282040.15,1332836.96,-50796.810000000056,0,0,217,526,34,TYPE_A,4.1,2139,Beverages,Indian
2058,88,120945,28617696.5,32956281.88,-4338585.379999999,12,35059,38299,526,34,TYPE_A,4.1,2290,Rice Bowl,Indian
2059,88,8278,3620675.15,4106202.37,-485527.2200000002,10,1691,1379,526,34,TYPE_A,4.1,2304,Desert,Indian
2060,88,4704,1249196.42,1535993.28,-286796.8600000001,21,1681,946,526,34,TYPE_A,4.1,2306,Pasta,Italian
2061,88,23274,7323616.53,7480110.65,-156494.1200000001,10,2433,4916,526,34,TYPE_A,4.1,2322,Beverages,Continental
2062,88,6642,3547815.85,4510926.84,-963110.9899999998,25,3368,2148,526,34,TYPE_A,4.1,2444,Seafood,Continental
2063,88,27723,6018609.56,6882384.61,-863775.0500000007,15,9706,11663,526,34,TYPE_A,4.1,2490,Salad,Italian
2064,88,7405,2773958.52,3300965.0300000003,-527006.5100000002,6,1014,1713,526,34,TYPE_A,4.1,2492,Desert,Indian
2065,88,6907,733339.71,792861.41,-59521.70000000007,2,1456,1338,526,34,TYPE_A,4.1,2539,Beverages,Thai
2066,88,64799,19409973.02,20289082.88,-879109.8599999994,6,9382,3644,526,34,TYPE_A,4.1,2569,Salad,Italian
2067,88,4528,1216605.98,1236246.44,-19640.459999999963,4,151,0,526,34,TYPE_A,4.1,2577,Starters,Thai
2068,88,25656,13881105.46,15947516.96,-2066411.5,42,12500,10032,526,34,TYPE_A,4.1,2581,Pizza,Continental
2069,88,20147,2500991.11,3589017.73,-1088026.62,13,4312,5848,526,34,TYPE_A,4.1,2631,Beverages,Indian
2070,88,13294,3565654.09,3692807.3,-127153.20999999996,5,1174,1676,526,34,TYPE_A,4.1,2640,Starters,Thai
2071,88,45996,13822341.34,14338553.11,-516211.76999999955,6,5711,1673,526,34,TYPE_A,4.1,2664,Salad,Italian
2072,88,9879,2610515.64,2855264.6399999997,-244748.99999999953,11,2158,3483,526,34,TYPE_A,4.1,2704,Other Snacks,Thai
2073,88,23238,4612932.09,4791186.62,-178254.53000000026,8,2002,350,526,34,TYPE_A,4.1,2707,Beverages,Italian
2074,88,8124,1784580.79,1930952.51,-146371.71999999997,0,0,530,526,34,TYPE_A,4.1,2760,Other Snacks,Thai
2075,88,26065,6954283.75,7688931.180000001,-734647.4300000006,18,7024,5566,526,34,TYPE_A,4.1,2826,Sandwich,Italian
2076,88,4836,2631037.31,3261708.5,-630671.19,25,2370,688,526,34,TYPE_A,4.1,2867,Seafood,Continental
2077,88,1062,612434.0599999999,631252.0599999999,-18818.0,0,0,0,526,34,TYPE_A,4.1,2956,Fish,Continental
2078,89,78987,13743681.99,14382837.76,-639155.7699999996,4,3699,7706,703,56,TYPE_A,4.8,1062,Beverages,Italian
2079,89,106365,27118119.4,32498707.79,-5380588.390000001,14,29932,25611,703,56,TYPE_A,4.8,1109,Rice Bowl,Indian
2080,89,36274,6232871.03,7309936.52,-1077065.4899999993,0,0,0,703,56,TYPE_A,4.8,1198,Extras,Thai
2081,89,32096,11223711.1,13604412.22,-2380701.120000001,11,6344,11920,703,56,TYPE_A,4.8,1207,Beverages,Continental
2082,89,9619,3655680.2199999997,3954676.27,-298996.0500000003,6,908,1139,703,56,TYPE_A,4.8,1216,Pasta,Italian
2083,89,28098,9781327.37,11916162.63,-2134835.2600000016,11,6258,7335,703,56,TYPE_A,4.8,1230,Beverages,Continental
2084,89,2491,1066437.81,1102052.11,-35614.30000000005,0,0,0,703,56,TYPE_A,4.8,1247,Biryani,Indian
2085,89,12533,1634162.3,2116604.82,-482442.5199999998,7,2096,2937,703,56,TYPE_A,4.8,1248,Beverages,Indian
2086,89,40438,6837480.41,7740095.88,-902615.4699999997,0,0,0,703,56,TYPE_A,4.8,1311,Extras,Thai
2087,89,11781,2533912.55,2607621.22,-73708.67000000039,0,0,0,703,56,TYPE_A,4.8,1438,Soup,Thai
2088,89,18262,9396865.5,11815832.290000001,-2418966.790000001,22,9778,10997,703,56,TYPE_A,4.8,1445,Seafood,Continental
2089,89,25853,6979284.149999999,7539045.169999999,-559761.0199999996,0,0,2921,703,56,TYPE_A,4.8,1525,Other Snacks,Thai
2090,89,8760,3935492.23,4333872.59,-398380.35999999987,7,1039,755,703,56,TYPE_A,4.8,1543,Desert,Indian
2091,89,37700,19948388.24,25334224.24,-5385836.0,40,21745,30913,703,56,TYPE_A,4.8,1558,Pizza,Continental
2092,89,6410,3604708.5,3804463.54,-199755.04000000004,2,122,810,703,56,TYPE_A,4.8,1571,Fish,Continental
2093,89,77758,29082253.5,34786152.95,-5703899.450000003,12,26096,27771,703,56,TYPE_A,4.8,1727,Rice Bowl,Indian
2094,89,80344,19987641.64,25746817.82,-5759176.18,15,32891,35201,703,56,TYPE_A,4.8,1754,Sandwich,Italian
2095,89,2272,1041844.1599999999,1095107.66,-53263.5,0,0,0,703,56,TYPE_A,4.8,1770,Biryani,Indian
2096,89,61519,10594858.1,11146219.76,-551361.6600000001,4,2942,5740,703,56,TYPE_A,4.8,1778,Beverages,Italian
2097,89,48249,8161887.66,9273167.129999999,-1111279.4699999988,0,0,0,703,56,TYPE_A,4.8,1803,Extras,Thai
2098,89,11007,2374338.52,2437907.3,-63568.779999999795,0,0,0,703,56,TYPE_A,4.8,1847,Soup,Thai
2099,89,13486,3571954.8699999996,3886737.88,-314783.01000000024,8,3105,1431,703,56,TYPE_A,4.8,1878,Starters,Thai
2100,89,140423,19576760.02,19965744.080000002,-388984.0600000024,2,3970,9479,703,56,TYPE_A,4.8,1885,Beverages,Thai
2101,89,3376,1446008.26,1493594.8800000001,-47586.62000000011,0,0,0,703,56,TYPE_A,4.8,1902,Biryani,Indian
2102,89,72494,38237778.33,47964237.37,-9726459.04,40,41364,56841,703,56,TYPE_A,4.8,1962,Pizza,Continental
2103,89,72089,17044908.830000002,24464571.11,-7419662.2799999975,24,44205,43258,703,56,TYPE_A,4.8,1971,Sandwich,Italian
2104,89,93610,12947635.13,13207570.15,-259935.01999999955,2,2079,7372,703,56,TYPE_A,4.8,1993,Beverages,Thai
2105,89,2307,1241965.6099999999,1402757.31,-160791.7000000002,2,285,570,703,56,TYPE_A,4.8,2104,Fish,Continental
2106,89,7804,3823039.02,4100218.54,-277179.52,5,449,2971,703,56,TYPE_A,4.8,2126,Pasta,Italian
2107,89,4316,1360132.5,1404679.84,-44547.340000000084,0,0,0,703,56,TYPE_A,4.8,2139,Beverages,Indian
2108,89,147605,35988149.77,43148486.42,-7160336.6499999985,13,53103,41044,703,56,TYPE_A,4.8,2290,Rice Bowl,Indian
2109,89,6640,2965376.58,3278428.71,-313052.1299999999,7,907,165,703,56,TYPE_A,4.8,2304,Desert,Indian
2110,89,8900,2366323.46,2982625.81,-616302.3500000001,15,2831,3087,703,56,TYPE_A,4.8,2306,Pasta,Italian
2111,89,38994,13998196.08,16433170.84,-2434974.76,11,7148,7335,703,56,TYPE_A,4.8,2322,Beverages,Continental
2112,89,17592,8882839.97,11319654.83,-2436814.8599999994,22,9923,11703,703,56,TYPE_A,4.8,2444,Seafood,Continental
2113,89,60184,13013906.98,16226238.719999999,-3212331.7399999984,16,26059,24477,703,56,TYPE_A,4.8,2490,Salad,Italian
2114,89,6292,2202248.12,2431427.6799999997,-229179.5599999996,6,799,1513,703,56,TYPE_A,4.8,2492,Desert,Indian
2115,89,13312,2903105.69,2996123.51,-93017.81999999983,0,0,0,703,56,TYPE_A,4.8,2494,Soup,Thai
2116,89,59958,8311503.47,8518534.82,-207031.35000000056,2,2013,4132,703,56,TYPE_A,4.8,2539,Beverages,Thai
2117,89,34202,10402380.0,11100908.59,-698528.5899999999,6,4847,3645,703,56,TYPE_A,4.8,2569,Salad,Italian
2118,89,12228,3301832.78,3514604.0399999996,-212771.25999999978,8,1869,555,703,56,TYPE_A,4.8,2577,Starters,Thai
2119,89,50289,26462895.32,33518495.32,-7055600.0,40,28812,40056,703,56,TYPE_A,4.8,2581,Pizza,Continental
2120,89,13213,1732289.43,2349981.0,-617691.5700000001,7,2267,1944,703,56,TYPE_A,4.8,2631,Beverages,Indian
2121,89,19369,5083317.8,5593336.989999999,-510019.1899999995,8,4818,1525,703,56,TYPE_A,4.8,2640,Starters,Thai
2122,89,50680,15531005.879999999,16416610.15,-885604.2700000014,6,6725,4581,703,56,TYPE_A,4.8,2664,Salad,Italian
2123,89,15385,4104163.9299999997,4503147.51,-398983.5800000001,0,0,2392,703,56,TYPE_A,4.8,2704,Other Snacks,Thai
2124,89,131485,27274895.830000002,29265727.13,-1990831.299999997,9,12060,18098,703,56,TYPE_A,4.8,2707,Beverages,Italian
2125,89,20424,4440741.0,4911185.82,-470444.8200000003,0,0,2256,703,56,TYPE_A,4.8,2760,Other Snacks,Thai
2126,89,98152,29942755.98,33565602.53,-3622846.5500000007,15,23649,15825,703,56,TYPE_A,4.8,2826,Sandwich,Italian
2127,89,12316,6374875.19,7958151.86,-1583276.67,22,6245,8003,703,56,TYPE_A,4.8,2867,Seafood,Continental
2128,89,5259,2910799.7199999997,3132877.2199999997,-222077.5,2,433,959,703,56,TYPE_A,4.8,2956,Fish,Continental
2129,91,15277,2705142.92,2800921.94,-95779.02000000002,4,745,0,590,56,TYPE_C,0.9,1062,Beverages,Italian
2130,91,14328,4182015.2,4468835.68,-286820.4799999995,14,2430,1328,590,56,TYPE_C,0.9,1109,Rice Bowl,Indian
2131,91,1380,265311.98,369016.28,-103704.30000000005,0,0,0,590,56,TYPE_C,0.9,1198,Extras,Thai
2132,91,18603,6911284.84,7963181.52,-1051896.6799999997,12,2958,1703,590,56,TYPE_C,0.9,1207,Beverages,Continental
2133,91,644,241189.1,257993.27,-16804.169999999984,3,81,0,590,56,TYPE_C,0.9,1216,Pasta,Italian
2134,91,1845,650637.98,716138.36,-65500.380000000005,1,190,0,590,56,TYPE_C,0.9,1230,Beverages,Continental
2135,91,4574,637624.57,777414.9099999999,-139790.33999999997,6,313,0,590,56,TYPE_C,0.9,1248,Beverages,Indian
2136,91,2848,519398.77999999997,763076.02,-243677.24000000005,0,0,108,590,56,TYPE_C,0.9,1311,Extras,Thai
2137,91,138,29674.5,30367.5,-693.0,0,0,0,590,56,TYPE_C,0.9,1438,Soup,Thai
2138,91,5132,2726680.69,3346171.33,-619490.6400000001,22,2402,0,590,56,TYPE_C,0.9,1445,Seafood,Continental
2139,91,646,181105.88999999998,194840.08,-13734.190000000002,0,0,0,590,56,TYPE_C,0.9,1525,Other Snacks,Thai
2140,91,999,456256.75,477736.73,-21479.97999999998,3,56,0,590,56,TYPE_C,0.9,1543,Desert,Indian
2141,91,20936,11695153.25,13993469.45,-2298316.1999999993,38,9633,933,590,56,TYPE_C,0.9,1558,Pizza,Continental
2142,91,16805,7158136.26,7559768.25,-401631.9900000002,12,2582,2080,590,56,TYPE_C,0.9,1727,Rice Bowl,Indian
2143,91,48324,13278154.9,14270474.39,-992319.4900000002,15,10735,5732,590,56,TYPE_C,0.9,1754,Sandwich,Italian
2144,91,14457,2539203.7600000002,2629913.37,-90709.60999999987,4,608,80,590,56,TYPE_C,0.9,1778,Beverages,Italian
2145,91,1599,332472.08,502165.32999999996,-169693.24999999994,0,0,15,590,56,TYPE_C,0.9,1803,Extras,Thai
2146,91,1020,281539.73,299049.39999999997,-17509.669999999984,4,122,122,590,56,TYPE_C,0.9,1878,Starters,Thai
2147,91,8589,1242217.56,1267721.61,-25504.050000000047,2,162,595,590,56,TYPE_C,0.9,1885,Beverages,Thai
2148,91,28363,15914224.17,18817661.169999998,-2903436.999999998,40,12713,3339,590,56,TYPE_C,0.9,1962,Pizza,Continental
2149,91,32445,8448709.95,10063446.19,-1614736.2400000002,24,13894,5877,590,56,TYPE_C,0.9,1971,Sandwich,Italian
2150,91,11574,1674171.38,1706655.96,-32484.580000000075,2,202,0,590,56,TYPE_C,0.9,1993,Beverages,Thai
2151,91,849,407440.51,443826.83999999997,-36386.32999999996,3,44,15,590,56,TYPE_C,0.9,2126,Pasta,Italian
2152,91,23221,6148381.99,7095613.09,-947231.0999999996,13,6722,4348,590,56,TYPE_C,0.9,2290,Rice Bowl,Indian
2153,91,766,340106.44,367709.91,-27603.469999999972,5,86,0,590,56,TYPE_C,0.9,2304,Desert,Indian
2154,91,24355,8897611.9,10285848.57,-1388236.67,12,3834,3217,590,56,TYPE_C,0.9,2322,Beverages,Continental
2155,91,630,356962.1,440482.7,-83520.60000000003,5,354,0,590,56,TYPE_C,0.9,2444,Seafood,Continental
2156,91,47970,11145862.8,12981540.41,-1835677.6099999994,16,13031,3889,590,56,TYPE_C,0.9,2490,Salad,Italian
2157,91,58,12024.5,12054.5,-30.0,0,0,0,590,56,TYPE_C,0.9,2494,Soup,Thai
2158,91,4032,585600.72,601738.53,-16137.810000000056,1,13,0,590,56,TYPE_C,0.9,2539,Beverages,Thai
2159,91,4870,1486795.78,1511886.71,-25090.929999999935,3,367,0,590,56,TYPE_C,0.9,2569,Salad,Italian
2160,91,25225,14287297.33,16743789.69,-2456492.3599999994,40,10891,487,590,56,TYPE_C,0.9,2581,Pizza,Continental
2161,91,3465,479382.5,577218.36,-97835.85999999999,6,162,0,590,56,TYPE_C,0.9,2631,Beverages,Indian
2162,91,596,168801.40999999997,173943.81,-5142.400000000023,1,42,0,590,56,TYPE_C,0.9,2640,Starters,Thai
2163,91,22375,6985076.959999999,7031433.779999999,-46356.8200000003,4,1258,162,590,56,TYPE_C,0.9,2664,Salad,Italian
2164,91,545,146129.47999999998,157357.34999999998,-11227.869999999995,0,0,0,590,56,TYPE_C,0.9,2704,Other Snacks,Thai
2165,91,10245,2164826.54,2325806.2600000002,-160979.7200000002,9,706,0,590,56,TYPE_C,0.9,2707,Beverages,Italian
2166,91,1071,248855.13,259451.63,-10596.5,0,0,0,590,56,TYPE_C,0.9,2760,Other Snacks,Thai
2167,91,4361,1472284.87,1492280.86,-19995.98999999999,6,365,0,590,56,TYPE_C,0.9,2826,Sandwich,Italian
2168,92,41413,6920706.21,6974917.34,-54211.12999999989,10,2743,0,526,34,TYPE_C,2.9,1062,Beverages,Italian
2169,92,32015,8092974.32,9621894.81,-1528920.4900000002,14,7363,6552,526,34,TYPE_C,2.9,1109,Rice Bowl,Indian
2170,92,22052,6903166.81,6958124.76,-54957.950000000186,9,2097,2611,526,34,TYPE_C,2.9,1207,Beverages,Continental
2171,92,6289,2354808.39,2669640.33,-314831.93999999994,7,583,443,526,34,TYPE_C,2.9,1216,Pasta,Italian
2172,92,24837,7814433.9,7832285.17,-17851.269999999553,8,1973,799,526,34,TYPE_C,2.9,1230,Beverages,Continental
2173,92,690,312017.1,313424.1,-1407.0,0,0,0,526,34,TYPE_C,2.9,1247,Biryani,Indian
2174,92,12140,1453100.33,1996843.01,-543742.6799999999,11,3643,1943,526,34,TYPE_C,2.9,1248,Beverages,Indian
2175,92,3122,1635542.32,2088146.16,-452603.83999999985,14,1193,95,526,34,TYPE_C,2.9,1445,Seafood,Continental
2176,92,1185,314526.61,343769.75,-29243.140000000014,6,150,190,526,34,TYPE_C,2.9,1525,Other Snacks,Thai
2177,92,10803,4810728.64,5310773.37,-500044.73000000045,8,1434,1346,526,34,TYPE_C,2.9,1543,Desert,Indian
2178,92,19275,10372074.9,12072940.450000001,-1700865.5500000007,37,8910,3504,526,34,TYPE_C,2.9,1558,Pizza,Continental
2179,92,37817,13825519.99,15324284.73,-1498764.7400000002,13,10122,7991,526,34,TYPE_C,2.9,1727,Rice Bowl,Indian
2180,92,120191,30721182.31,33753950.87,-3032768.5599999987,15,32350,36023,526,34,TYPE_C,2.9,1754,Sandwich,Italian
2181,92,788,374945.88999999996,380217.13999999996,-5271.25,0,0,0,526,34,TYPE_C,2.9,1770,Biryani,Indian
2182,92,18133,3039172.53,3148386.91,-109214.38000000035,10,1286,216,526,34,TYPE_C,2.9,1778,Beverages,Italian
2183,92,4710,1219883.5999999999,1309784.7,-89901.1000000001,5,825,459,526,34,TYPE_C,2.9,1878,Starters,Thai
2184,92,15447,1673426.0,1788006.57,-114580.57000000007,4,1339,2798,526,34,TYPE_C,2.9,1885,Beverages,Thai
2185,92,620,277265.1,284800.9,-7535.800000000047,0,0,0,526,34,TYPE_C,2.9,1902,Biryani,Indian
2186,92,21016,11292763.4,13167381.14,-1874617.7400000002,36,9908,7349,526,34,TYPE_C,2.9,1962,Pizza,Continental
2187,92,87521,21695172.02,25210979.16,-3515807.1400000006,24,37782,39107,526,34,TYPE_C,2.9,1971,Sandwich,Italian
2188,92,19881,2093758.36,2174764.0,-81005.6399999999,7,2176,3530,526,34,TYPE_C,2.9,1993,Beverages,Thai
2189,92,4192,1972681.0999999999,2133470.2399999998,-160789.1399999999,6,395,477,526,34,TYPE_C,2.9,2126,Pasta,Italian
2190,92,2552,737608.61,776222.95,-38614.33999999997,0,0,0,526,34,TYPE_C,2.9,2139,Beverages,Indian
2191,92,101733,24315275.02,27564349.439999998,-3249074.419999998,12,26354,26810,526,34,TYPE_C,2.9,2290,Rice Bowl,Indian
2192,92,10283,4564497.16,5072782.89,-508285.7299999995,8,1447,1729,526,34,TYPE_C,2.9,2304,Desert,Indian
2193,92,2179,543652.38,728541.2,-184888.81999999995,14,570,147,526,34,TYPE_C,2.9,2306,Pasta,Italian
2194,92,19336,6070816.9799999995,6132538.6,-61721.62000000011,9,1678,1459,526,34,TYPE_C,2.9,2322,Beverages,Continental
2195,92,2425,1322804.7,1654664.63,-331859.92999999993,16,1081,202,526,34,TYPE_C,2.9,2444,Seafood,Continental
2196,92,41094,8942349.35,10127719.44,-1185370.0899999999,14,12374,10928,526,34,TYPE_C,2.9,2490,Salad,Italian
2197,92,6764,2485743.3,3016941.12,-531197.8200000003,6,866,514,526,34,TYPE_C,2.9,2492,Desert,Indian
2198,92,5780,586873.5700000001,611168.8,-24295.22999999998,3,378,0,526,34,TYPE_C,2.9,2539,Beverages,Thai
2199,92,59495,17992552.91,18479058.12,-486505.2100000009,4,3335,4335,526,34,TYPE_C,2.9,2569,Salad,Italian
2200,92,43,12655.39,12654.39,1.0,0,0,0,526,34,TYPE_C,2.9,2577,Starters,Thai
2201,92,20391,10862037.84,12757010.14,-1894972.3000000007,37,9989,6747,526,34,TYPE_C,2.9,2581,Pizza,Continental
2202,92,16622,2098664.18,2703319.56,-604655.3799999999,10,3244,1705,526,34,TYPE_C,2.9,2631,Beverages,Indian
2203,92,4364,1150178.65,1222995.1199999999,-72816.46999999997,5,729,568,526,34,TYPE_C,2.9,2640,Starters,Thai
2204,92,53903,16411017.29,16786326.38,-375309.08999999985,4,2824,1920,526,34,TYPE_C,2.9,2664,Salad,Italian
2205,92,1996,532823.78,582868.62,-50044.83999999997,6,202,215,526,34,TYPE_C,2.9,2704,Other Snacks,Thai
2206,92,18317,3601505.04,3707941.58,-106436.54000000004,8,1150,0,526,34,TYPE_C,2.9,2707,Beverages,Italian
2207,92,2021,446991.54,486489.92000000004,-39498.38000000006,0,0,148,526,34,TYPE_C,2.9,2760,Other Snacks,Thai
2208,92,24288,6890590.01,7218883.91,-328293.9000000004,18,5552,3783,526,34,TYPE_C,2.9,2826,Sandwich,Italian
2209,92,890,488137.17,602968.2,-114831.02999999997,13,385,83,526,34,TYPE_C,2.9,2867,Seafood,Continental
2210,93,46420,7800447.37,7948812.56,-148365.18999999948,10,3299,0,461,34,TYPE_A,3.9,1062,Beverages,Italian
2211,93,59489,16235646.7,18102696.06,-1867049.3599999994,16,14181,9805,461,34,TYPE_A,3.9,1109,Rice Bowl,Indian
2212,93,27691,8652408.99,8706038.11,-53629.11999999918,10,2891,4555,461,34,TYPE_A,3.9,1207,Beverages,Continental
2213,93,7217,2825155.65,3050382.4899999998,-225226.83999999985,12,823,108,461,34,TYPE_A,3.9,1216,Pasta,Italian
2214,93,27295,8661174.2,8760846.73,-99672.53000000119,10,2878,5134,461,34,TYPE_A,3.9,1230,Beverages,Continental
2215,93,1807,815524.91,834968.71,-19443.79999999993,0,0,0,461,34,TYPE_A,3.9,1247,Biryani,Indian
2216,93,9783,1234226.96,1741420.59,-507193.6300000001,13,1606,2080,461,34,TYPE_A,3.9,1248,Beverages,Indian
2217,93,11491,6345495.81,7824904.73,-1479408.9200000009,25,5471,4672,461,34,TYPE_A,3.9,1445,Seafood,Continental
2218,93,4292,1157185.31,1239980.66,-82795.34999999986,9,559,853,461,34,TYPE_A,3.9,1525,Other Snacks,Thai
2219,93,8122,3656195.4899999998,4018222.07,-362026.5800000001,11,1379,2127,461,34,TYPE_A,3.9,1543,Desert,Indian
2220,93,29175,15588085.39,18370872.080000002,-2782786.6900000013,42,14675,14666,461,34,TYPE_A,3.9,1558,Pizza,Continental
2221,93,6277,3560924.8499999996,3775597.8499999996,-214673.0,0,0,0,461,34,TYPE_A,3.9,1571,Fish,Continental
2222,93,42868,15495800.21,17414009.82,-1918209.6099999994,13,12027,10720,461,34,TYPE_A,3.9,1727,Rice Bowl,Indian
2223,93,83273,21574122.08,23465983.4,-1891861.3200000003,16,23347,25673,461,34,TYPE_A,3.9,1754,Sandwich,Italian
2224,93,1533,702688.59,738176.59,-35488.0,0,0,0,461,34,TYPE_A,3.9,1770,Biryani,Indian
2225,93,26374,4407650.01,4564799.7299999995,-157149.71999999974,10,2111,297,461,34,TYPE_A,3.9,1778,Beverages,Italian
2226,93,23427,6272811.84,6475341.51,-202529.66999999993,5,1717,1798,461,34,TYPE_A,3.9,1878,Starters,Thai
2227,93,65276,7017513.34,7228764.600000001,-211251.2600000007,8,5738,3834,461,34,TYPE_A,3.9,1885,Beverages,Thai
2228,93,1055,483121.99,490503.19,-7381.200000000012,0,0,0,461,34,TYPE_A,3.9,1902,Biryani,Indian
2229,93,41558,22283860.97,25914712.990000002,-3630852.0200000033,42,20220,17726,461,34,TYPE_A,3.9,1962,Pizza,Continental
2230,93,68779,17293019.84,19934747.35,-2641727.5100000016,25,29078,22675,461,34,TYPE_A,3.9,1971,Sandwich,Italian
2231,93,45726,4922498.88,5108025.97,-185527.08999999985,8,4876,2050,461,34,TYPE_A,3.9,1993,Beverages,Thai
2232,93,4807,2753745.82,2874042.82,-120297.0,0,0,0,461,34,TYPE_A,3.9,2104,Fish,Continental
2233,93,7490,3563785.11,3712192.26,-148407.1499999999,13,691,3605,461,34,TYPE_A,3.9,2126,Pasta,Italian
